gene_symbol,wilcoxon_score,log2fc,pval,pval_adj
VSTM5,1.0010104,2.4677246,0.316821758586566,0.7844821242550274
AC023590.1,1.000875,0.91418445,0.31688725847997945,0.784578970470916
RP11-10A14.4,1.0003688,1.0460083,0.31713203476639695,0.7851196327817885
FXYD6,1.000011,1.1944377,0.3173051837201749,0.7854828929774341
HIST2H3D,0.9996199,1.1519612,0.3174944816647528,0.7858860658789623
RP11-615I2.2,0.99936944,1.0173827,0.31761577021749343,0.7861208437423401
CTC-459F4.3,0.99894255,-0.17657623,0.31782252577861936,0.7865016362027206
ERICH6-AS1,0.9986486,-0.037745345,0.3179649536336928,0.7867886123827055
MED18,0.9985514,-0.08018695,0.31801202594281275,0.7868396078353709
RP11-498P14.5,0.998439,1.263086,0.3180665364259503,0.7869089971336978
NUMB,0.9981092,-0.24977797,0.3182263865341055,0.7872389675362809
LINC00856,0.9978179,0.6293923,0.3183676932164813,0.7875230135112844
SERAC1,0.99759805,-0.06610994,0.3184743201871095,0.7876557113727606
LYL1,0.9970638,0.83483833,0.31873354599729264,0.788231266999709
AC009404.2,0.9960209,0.7483729,0.3192399924540532,0.7894180551926451
EID3,0.99545854,0.49575198,0.31951329475251156,0.7900281740437777
NME6,0.9952464,-0.3268136,0.31961644401525746,0.7902175062286422
BVES,0.994408,0.5434702,0.320024283140656,0.7911600574225597
CRY2,0.99352866,-0.15464455,0.3204523823175226,0.7921525343737029
RP11-46C24.7,0.9932322,0.4373992,0.32059682569993286,0.7924437125726248
POMZP3,0.99005747,-0.089379646,0.32214603242620754,0.7960175700089166
CLCN6,0.9900498,-0.3079511,0.3221497803759221,0.7960175700089166
ANKRD28,0.98972774,-0.7200732,0.32230721995854295,0.7963404164057967
RP5-1120P11.1,0.98852634,-0.018868573,0.32289493740604636,0.7975274276369809
KRT83,0.9872585,1.0003067,0.32351592428538245,0.7988621357675673
TRANK1,0.9869722,0.26326334,0.32365625477071314,0.7991422872527498
SLC29A4,0.98670894,0.11462854,0.32378534370398493,0.7993946379100377
CYBB,0.9864354,2.3517447,0.3239194813179843,0.7996594103310883
IGLV3-9,0.98602647,1.7966254,0.3241201284545182,0.8000883170890983
NOG,0.98593956,5.894353,0.3241627763971485,0.8001271650852081
FOXC2-AS1,0.98586285,4.652534,0.32420040996963884,0.8001536307485076
RP11-111F5.3,0.9856993,3.3570104,0.3242807044335314,0.8002189546785783
WDR7,0.9855434,-0.14415994,0.3243572471469104,0.8003414132297997
CYYR1-AS1,0.9854539,2.7148516,0.32440117040818406,0.8003833706536002
PRR27,0.98415536,1.5289024,0.3250391211771412,0.8016264572438743
RP11-253E3.3,0.9841196,1.4020519,0.3250567140485695,0.8016264572438743
CDO1,0.98409915,1.212585,0.3250667673961387,0.8016264572438743
CCNF,0.9834371,-0.17502555,0.32539235382452525,0.8023628177363252
CUL3,0.9833195,-0.31162375,0.32545020216068854,0.8023754771522693
RP11-1246C19.1,0.98331696,0.92837864,0.325451459807499,0.8023754771522693
NDRG1,0.98319685,-0.2850587,0.3255105727732793,0.8024546770805002
STX1B,0.9830614,0.86224806,0.3255772404519198,0.8025524863502679
TBC1D7,0.9825629,-0.15697789,0.32582260362780946,0.8029065623876389
PTCH2,0.98255014,0.90610844,0.32582889657179737,0.8029065623876389
CKMT2-AS1,0.98247856,0.08363046,0.32586413851850493,0.8029268609074921
ACTR5,0.9821744,-0.22231872,0.3260139444394454,0.8032294174691772
BTBD9,0.98193157,0.026277643,0.3261335695325752,0.8034575708767966
RP11-407N17.5,0.9808861,-0.01902559,0.3266489128250246,0.8046528307282859
COQ10A,0.9805717,-0.1087441,0.3268039972309795,0.8048424790581227
CAHM,0.9798969,0.419122,0.3271370227850465,0.8055959167192139
FAM212B,0.9793524,-0.282036,0.3274058744209586,0.8061198701206621
TCF4,0.97930133,0.487758,0.3274311260702666,0.8061198701206621
SLC24A1,0.97910446,-0.18041186,0.3275283567233097,0.8062924847204973
LFNG,0.9790457,-0.36863613,0.32755740328030547,0.8062972325302858
LSM11,0.97839135,0.40162417,0.32788081695750293,0.8069597161325581
PBLD,0.97728455,-0.14449415,0.32842831231172354,0.8081065052933197
SCRIB,0.975986,-0.3207304,0.32907139478126557,0.8095548387416325
USP27X,0.9758991,0.43515342,0.32911446485184614,0.8095938101629803
ADK,0.9751169,-0.16035949,0.3295022598738585,0.8103466247170749
ATXN7L2,0.97488177,0.37832457,0.3296189096947457,0.8105664578574042
ZXDB,0.9747284,-0.027103025,0.32969500007425767,0.8106865230902996
ZSCAN26,0.9740076,-0.08821948,0.33005277723414084,0.8114991503764747
ZNF83,0.9739232,-0.20691636,0.33009466119737896,0.811535022439364
AP1AR,0.97269374,-0.31782374,0.33070554228734794,0.8129024378992822
ZNF23,0.97243303,0.15370502,0.3308351785844429,0.8131538699554633
IGHV3-66,0.9719141,1.7302723,0.33109327804526945,0.8136521096288829
SCNM1,0.9718604,-0.12117195,0.3311199854205591,0.8136521096288829
FKBPL,0.971725,-0.23504041,0.3311873959443019,0.8137505035626749
ARL8B,0.9715537,-0.16748191,0.3312726257222852,0.8138926607668738
AC005076.5,0.97124696,-0.23484668,0.3314253115189928,0.8140049944078164
NEU1,0.97124183,-0.1436799,0.33142785666771013,0.8140049944078164
C17orf75,0.9711089,-0.3050832,0.33149403497003327,0.8140392985477256
COL15A1,0.97110385,1.593904,0.33149658045995567,0.8140392985477256
LINC00601,0.9702296,5.177796,0.3319320450756259,0.815041332581847
AC010091.1,0.96999955,3.0994275,0.3320467024413294,0.8152366534286939
LINC01399,0.9699485,3.4098332,0.33207218533093363,0.8152366534286939
ZFYVE19,0.969905,-0.29422665,0.3320938467806256,0.8152366534286939
GABRG3,0.96939635,2.1331987,0.3323474810562763,0.8157761556702088
MAGI2,0.9693529,0.109650895,0.33236915410587076,0.8157761556702088
ARHGAP15,0.9692992,1.4564401,0.3323959279569697,0.8157761556702088
NAV2-AS3,0.9691305,1.6251061,0.3324800834154502,0.8159153450141615
LRRC4,0.96904105,1.8526932,0.3325247168934864,0.8159575313521523
MAP6,0.96870106,1.5061159,0.3326943594010129,0.8161873798520727
LAT2,0.9686883,1.3354938,0.3327007380286927,0.8161873798520727
ADAM32,0.9678857,0.88564026,0.33310147404772295,0.817035648231393
FAM167A,0.9677502,1.2597659,0.33316914492380256,0.8171342230487025
RP11-10C24.3,0.967354,0.751291,0.33336710123298385,0.8175522947014441
IL23A,0.96706,1.0397142,0.3335140210796276,0.817845145464789
ZMYM3,0.965442,-0.3845658,0.3343234667426054,0.8196948657258915
MAN2B2,0.963323,-0.2890024,0.33538546025424865,0.8218920209131769
PRICKLE2-AS1,0.9632131,0.3715327,0.33544060476563675,0.8219594116941387
ZNF10,0.9625408,-0.27920434,0.33577801104437566,0.8225810615106085
SEC16B,0.96248716,0.48011,0.33580496164584017,0.8225810615106085
DTX2,0.962073,-0.23411547,0.3360129130881965,0.823022649711784
RENBP,0.96199894,0.36906463,0.33605014770804253,0.8230460495719298
ZNF184,0.9618762,0.029154638,0.33611178325839564,0.8231292028351765
RP11-967K21.1,0.96158993,0.4718045,0.33625562783187424,0.8233458438874345
ZNF217,0.96137524,-0.16655461,0.33636353725237533,0.823542247457582
TIGD7,0.96095604,-0.08328639,0.33657428175360926,0.8239225357632195
FLVCR2,0.960179,0.37534624,0.3369651546768998,0.8247435745808579
AGA,0.9591974,-0.34470165,0.33745930590433215,0.8258170816834163
ALDH4A1,0.9584868,-0.28474045,0.3378173412716019,0.8265571928924078
CLEC18A,0.9552457,3.160639,0.339453488270301,0.8302188505997252
MRPS24,0.9550872,-0.20265836,0.33953361926337555,0.8302782384701
CDK15,0.95471907,21.799004,0.3397197767588316,0.8305968359814438
RP11-259O2.1,0.95471907,21.42853,0.3397197767588316,0.8305968359814438
KLHL29,0.95441747,3.4800787,0.33987237126021486,0.8308364441500381
RHOT1,0.9544149,-0.24757718,0.3398736646216969,0.8308364441500381
FAM107A,0.9542641,2.440394,0.339949978533973,0.8309546787036025
CD4,0.95419765,1.8412458,0.3399836118801748,0.8309685764104593
TNNT2,0.95392156,2.1024663,0.3401233424569946,0.8311683788161944
RP11-213H15.1,0.9538705,2.5127826,0.3401492225283508,0.8311683788161944
CCBL1,0.9533797,0.006576782,0.3403977354256408,0.8316610784397566
USP20,0.9533618,-0.116646424,0.34040679798916484,0.8316610784397566
STEAP2,0.953009,-0.37269324,0.34058549152097506,0.8320292843146126
RP11-350J20.12,0.95271,0.98315966,0.34073703962164714,0.8323311205282973
FGD2,0.95257705,1.1479027,0.3408044081952234,0.8324272955613717
RASAL2-AS1,0.951754,0.9656712,0.34122176508665225,0.8333097939483722
CYSTM1,0.9513246,-0.08285777,0.3414396463484257,0.8337049359347739
GLYCTK,0.9506037,-0.050861865,0.34180557575065396,0.8344613830194756
PDE4C,0.95011294,0.5860061,0.3420548626995733,0.8350014148313969
ATP8B2,0.94956595,0.6810051,0.3423328507921637,0.8354837522367069
TDRP,0.94955826,0.04477435,0.3423367488480745,0.8354837522367069
VPS18,0.9494126,-0.17919873,0.34241081730332223,0.8355959316217728
LINC00294,0.94927967,0.64981973,0.3424783974633374,0.8356922603017982
CXCL5,0.9490138,0.6022559,0.3426135833659798,0.8359535265239354
GALNT8,0.94862527,0.5932684,0.3428112241183683,0.8363671228941859
RNF215,0.9481652,-0.14997856,0.3430453666033181,0.836801040710186
PIGA,0.94682837,-0.049848463,0.3437262602719847,0.8383244111776657
CTB-152G17.6,0.94539434,0.19621049,0.34445758480097544,0.8400391542722607
ARV1,0.94349,-0.16801003,0.3454303068963468,0.8422731929595767
RP11-162A12.2,0.94306827,-0.094122514,0.3456459786169249,0.8426608627596777
IL17RE,0.94227844,-0.23448835,0.34605010372204725,0.8435769233391516
CCNT2,0.940732,-0.26640266,0.3468422231459387,0.8453692778750878
COMMD5,0.94051725,-0.18552728,0.3469522945415986,0.8455340707584246
SETDB2,0.9404892,-0.23440054,0.3469667102991134,0.8455340707584246
C19orf44,0.94031787,0.038861033,0.34705452359994216,0.8456094526097747
UNC13B,0.9392162,-0.25607124,0.34761975024041325,0.8465528790741698
ADGRE2,0.93919575,2.3161757,0.3476302472179097,0.8465528790741698
OCA2,0.93909353,4.337627,0.34768273512942005,0.8465528790741698
C11orf87,0.93906796,21.886177,0.34769585789479995,0.8465528790741698
LA16c-431H6.6,0.93905514,0.30022153,0.3477024193956145,0.8465528790741698
XXbac-BPG27H4.8,0.93895805,5.593459,0.3477522893753343,0.8465528790741698
RP11-165A20.3,0.9389529,4.259696,0.34775491423710725,0.8465528790741698
Z83851.4,0.93888134,2.566302,0.34779166362490266,0.8465730277985453
KCND1,0.9387587,3.017052,0.34785466832084233,0.8466570770451542
RP5-1158E12.3,0.9383701,1.7649459,0.34805423106875233,0.846934810734693
F5,0.9382117,1.2901381,0.34813565255868284,0.8469537562727023
MARCH1,0.9381887,2.1137633,0.3481474728135394,0.8469537562727023
SH3TC2,0.937933,1.9042419,0.3482788261439712,0.8472039873794237
RP4-613B23.1,0.9369949,0.8087175,0.34876116275660907,0.8483078903993994
CFAP47,0.936747,0.9525276,0.34888871769110597,0.848473896307926
RP11-145A3.1,0.9367189,1.054358,0.3489031845542324,0.848473896307926
GPR68,0.9361489,0.9648892,0.34919654948454415,0.8489502048915741
LCK,0.9340145,0.47650084,0.3502964143282963,0.8514848992170727
RP11-17J14.2,0.9330636,0.7586382,0.35078712074303076,0.8525735726718604
TBCK,0.9330355,-0.2621978,0.3508016375094185,0.8525735726718604
CCDC180,0.932762,0.4265476,0.35094286592498714,0.8528319291417389
ANKRD13B,0.9327185,0.53120834,0.3509653074018201,0.8528319291417389
BLOC1S3,0.931944,-0.100126565,0.3513654463019601,0.8536647176741444
NOD1,0.93182904,-0.0711548,0.3514248975130324,0.853739396826129
DYRK1A,0.9289176,-0.26615986,0.35293179538706465,0.8571200745114428
ENDOG,0.92853165,-0.31289974,0.35313187490845666,0.8575359389621972
GLOD4,0.9268778,-0.22095579,0.35398998123568926,0.8593390032724321
ZNF513,0.92650205,-0.23040165,0.35418512864637364,0.8596723616361329
GHRL,0.9239843,1.5750521,0.3554945019378122,0.86256879599453
NRIP3,0.9237568,0.029101199,0.3556129610369111,0.8627606301466726
SRSF10,0.923721,0.00840591,0.35563159731872396,0.8627606301466726
SFRP4,0.9232174,2.5610812,0.3558939017504694,0.8631856905740034
SLC7A7,0.92284423,1.6118239,0.35608837865353604,0.8635623765606085
RP11-70P17.1,0.922788,2.2590954,0.3561176892001219,0.8635623765606085
CILP2,0.9227522,1.8015121,0.35613634215807966,0.8635623765606085
ANGPT2,0.92267555,1.1978662,0.3561763148564068,0.8635888746330868
PTCHD1,0.92212856,1.5678996,0.35646153548254067,0.8640690391735188
ENTPD7,0.9219624,-0.28532648,0.3565481964092364,0.8642086511645738
C8orf48,0.9210805,1.204874,0.3570083881687913,0.8650420019087827
GSE1,0.9205054,-0.29530296,0.3573087146991525,0.8656991536953961
RAB3IP,0.9199507,-0.15719761,0.35759851360889505,0.8661895401330572
DNM3,0.91984594,0.79897314,0.3576532848557693,0.8662516388576563
IGLV2-11,0.9197769,0.6425693,0.35768935660922774,0.8662684401777444
MORN4,0.919644,-0.23317228,0.3577588345861963,0.8663661368912994
GABRA3,0.91926056,0.6765699,0.3579592994133365,0.8667809959652034
RBBP9,0.91836846,-0.26029786,0.35842598772546097,0.8678403821694731
EME1,0.91774225,0.6820243,0.35875383410592887,0.8685634516302894
P4HA3,0.9175684,0.53928924,0.35884486162024065,0.8687130980747937
RASD2,0.9175122,-0.043586068,0.35887431480694065,0.8687136694744579
RP1-191J18.66,0.9164795,0.5465717,0.3594154525956831,0.8698111388594697
AGAP5,0.91495097,0.20557997,0.36021738418717797,0.8714681435343664
TM4SF1-AS1,0.9143656,-0.22622114,0.3605247755958072,0.8721408471881975
UNC50,0.91412276,-0.21505076,0.36065234434630233,0.8723784700983247
FOPNL,0.91390294,-0.19567628,0.3607678520594242,0.8725868823950914
USP43,0.91285235,-0.2694434,0.36132019194676346,0.8737616227385308
MCOLN3,0.91281146,0.40453,0.3613417049471286,0.8737616227385308
HARBI1,0.9126249,-0.15060481,0.361439868202621,0.87392791748138
SNX10,0.91221076,-0.34804833,0.3616577696627259,0.8743836774582721
GDI1,0.911835,-0.1485673,0.36185556630610405,0.8747907596535809
MBTD1,0.9108254,-0.21866995,0.36238739644346873,0.8759340263762015
CYB5D2,0.9100202,-0.35978612,0.3628118648486268,0.8767461945338281
ZNF646,0.9096138,-0.24176073,0.36302623849268545,0.8771216600928828
PDE12,0.9087293,-0.3956025,0.3634930110303395,0.8781067352100328
ABCC10,0.90831524,-0.388263,0.36371168670739873,0.878483228334732
ARMCX4,0.90821046,-0.28243622,0.36376704359658363,0.878483228334732
CD163,0.908098,5.4215064,0.3638264568514782,0.8785553513818729
LINC00954,0.90775293,2.3250198,0.364008785391828,0.878729739105672
CHIC1,0.9075919,-0.052886937,0.3640938915927403,0.8787729262705534
RP11-519G16.5,0.9074947,2.7092268,0.36414523150622724,0.878825500679761
GJA5,0.90734905,2.3854516,0.3642222498620744,0.878840604030769
CARD11,0.90733117,2.669362,0.36423170895868195,0.878840604030769
TRO,0.9072519,2.5100806,0.36427360108959206,0.878840604030769
ANO10,0.9072033,-0.32608473,0.36429927840040455,0.878840604030769
SLC47A1,0.9071471,2.6086185,0.36432901143686003,0.8788410268580366
FMN2,0.9070525,1.4240218,0.36437902041882875,0.8788744836949502
EMILIN2,0.90700907,2.0743027,0.36440199895709635,0.8788744836949502
C1QTNF5,0.9068787,2.0742671,0.3644709400059264,0.8788762356674479
AFAP1-AS1,0.90681225,1.7781285,0.36450608955987185,0.8788762356674479
MS4A1,0.9067841,1.8451742,0.3645209611627137,0.8788762356674479
PILRA,0.9063343,1.1478007,0.36475895837476613,0.8793074517072256
RAD51B,0.90621156,-0.26982826,0.3648238835509162,0.8793442012949989
C11orf95,0.906025,0.08034673,0.36492263776130396,0.8794881080130381
AC096772.6,0.905956,1.4634613,0.3649591675210556,0.8795048571813541
IL16,0.9057489,1.3055384,0.3650687705047113,0.8796976864751261
DSN1,0.9056211,-0.23428401,0.36513643692825604,0.8797894391562266
AC005618.6,0.90535784,0.9774227,0.3652758544467828,0.880054045884952
B3GALT6,0.9042408,-0.13650762,0.3658677333433039,0.8812788788723656
FLJ13224,0.90403885,0.7123579,0.3659747958879165,0.8814522969733026
ADCK1,0.90380883,-0.113119744,0.3660967896940981,0.8816747001437404
HSPB6,0.9026253,0.43311653,0.3667247809622711,0.8831155675347215
NPM2,0.90204763,0.4645289,0.36703156044317053,0.8837667590517121
KIF27,0.9020042,-0.15872698,0.36705464324251147,0.8837667590517121
MCOLN1,0.901948,-0.19123317,0.3670845164435409,0.8837671196288098
MUC5B,0.9015288,-0.4059985,0.36730725532580755,0.8842317725368176
ZBTB12,0.9011172,0.20874609,0.367526001614611,0.884686739475974
RP11-263K19.4,0.8998545,0.360489,0.36819769225270105,0.8860883839538293
ABLIM3,0.8993381,-0.15070155,0.3684725711642426,0.8866781287169331
TCAF2,0.8990084,0.04768729,0.36864817944926354,0.8869636901672683
IFIT1,0.8990033,0.19257212,0.36865090246820376,0.8869636901672683
SERPINB3,0.8988423,-0.7584369,0.3687366839707701,0.8870982947247276
LYRM1,0.89792717,-0.19821961,0.36922437651832485,0.8881997076876499
C17orf100,0.89778656,-0.015509938,0.3692993368790747,0.8883081614291342
PNMAL1,0.8971731,0.3202837,0.369626547358486,0.8889579575904515
ARMCX2,0.897168,-0.13485716,0.36962927486936237,0.8889579575904515
MARCH5,0.8952816,-0.13110293,0.3706365802519469,0.8912363478068044
TMEM217,0.8943537,0.2728255,0.3711326682202055,0.8923570778094266
CCL3,0.8940572,0.91794395,0.371291284546132,0.8925940947129806
EDC4,0.89399844,-0.024795717,0.37132273933080373,0.8925975429317478
ZNF470,0.8931958,0.06818442,0.37175233086760817,0.8934857371018182
PGBD5,0.89293253,2.444532,0.3718933149441588,0.8936539340033925
ZNF525,0.89290184,-0.017485732,0.371909742429426,0.8936539340033925
FOLH1,0.8928967,0.9810423,0.37191248038738034,0.8936539340033925
MCM9,0.8924954,-0.2704393,0.37212744908407,0.8940982176659923
ASAP3,0.8923983,-0.24275564,0.37217949129951544,0.8941085186043707
STOX2,0.8923599,1.7167648,0.3722000355211499,0.8941085186043707
FAM26E,0.8921146,21.542366,0.3723315351846491,0.894227264591694
RP11-323C15.2,0.8919867,4.6300173,0.3724000359952152,0.8942907461972787
DAAM2,0.8918538,1.9030603,0.3724712851226546,0.8942907461972787
SLCO1A2,0.89182824,1.9318144,0.3724849878463039,0.8942907461972787
NLRX1,0.89181036,-0.19699112,0.3724945799387209,0.8942907461972787
PIWIL4,0.8917567,2.7663643,0.37252335713434437,0.8942907461972787
MSR1,0.8917286,2.2209814,0.3725384314532504,0.8942907461972787
HVCN1,0.89098984,1.5136772,0.3729346103262523,0.8949397709692746
MYZAP,0.8909592,1.0314456,0.3729510663007677,0.8949397709692746
PTPN7,0.8909438,1.2771609,0.37295929445667375,0.8949397709692746
AC137932.4,0.8907291,1.3365903,0.3730745004444994,0.8951439736698112
RASL10A,0.8906039,0.6472189,0.3731417141135871,0.8952330013507048
CSRNP3,0.8903202,1.4161245,0.37329400138029756,0.8954538558322216
TMSB15B,0.88993675,0.91871953,0.37349985610934233,0.8958464208789302
C14orf28,0.8898805,-0.14339064,0.373530054043943,0.8958464208789302
BBOX1-AS1,0.88980895,0.9362769,0.37356848996451697,0.8958464208789302
XXbac-BPG181B23.7,0.8897885,1.0135934,0.37357947210571896,0.8958464208789302
RP4-621F18.2,0.8897348,1.036448,0.37360830117710064,0.8958464208789302
RP11-252A24.3,0.8895252,0.77972126,0.3737208850217658,0.8959095020616319
AKNAD1,0.88951755,0.99562186,0.3737250043409821,0.8959095020616319
RP11-732A21.3,0.88938975,0.8767372,0.37379366379794965,0.8960018547004545
GNG7,0.889175,-0.18893595,0.3739090292559797,0.8962061400135464
CAND2,0.8890012,0.9008237,0.37400243647462705,0.8963577658955414
KCNJ8,0.8888836,0.59073985,0.3740656318958626,0.8964369656774147
PRDM11,0.8882957,0.8941136,0.3743817080778674,0.897122124941911
MMD,0.8879021,-0.010463949,0.37459343398334155,0.8975571418024575
PER3,0.88734484,-0.20869483,0.37489327641891557,0.8981308345631791
SGSM3,0.88606167,-0.3826146,0.3755843031709475,0.8995688807944081
FAM71D,0.8857345,0.11617312,0.3757606270147643,0.8999187050366483
OLFM2,0.8854533,0.42686722,0.3759121961490738,0.9002091920183966
DGCR8,0.8840526,-0.2824543,0.37666784830267863,0.9018008803916212
RP11-231C14.7,0.8837765,0.2858233,0.37681688291040794,0.9020850547161964
RCOR2,0.8834595,0.23258945,0.37698804156474497,0.9023494960428725
H1FX-AS1,0.8807398,0.37377754,0.37845866315789434,0.9054322040291014
SACM1L,0.88013655,-0.38288116,0.37878533164404615,0.9061408211257883
BBS12,0.87781817,0.24042888,0.3800424049790634,0.9088023431561116
TTC33,0.87766737,-0.12697698,0.38012426584276227,0.9089050901731283
TRPV2,0.8766066,3.4184382,0.38070037297763826,0.9098859802946173
SULT1C4,0.8764941,2.2788925,0.38076148564390266,0.9098859802946173
RLBP1,0.876489,5.057823,0.38076426363551974,0.9098859802946173
TRIQK,0.87638164,-0.29160684,0.3808226043348727,0.9098859802946173
